DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag,timestamp,temperature,windspeed,solar_irradiance
04/15/2025,17,3,LZ_HOUSTON,LZ,33.22,N,2025-04-15 16:00:00,75.6,5.1,108.0
04/15/2025,17,3,LZ_NORTH,LZ,35.2,N,2025-04-15 16:00:00,73.5,11.9,967.0
04/11/2025,11,4,LZ_AEN,LZ,16.61,N,2025-04-11 10:00:00,73.8,6.4,476.0
04/11/2025,11,4,LZ_HOUSTON,LZ,19.1,N,2025-04-11 10:00:00,72.0,7.0,72.0
04/11/2025,11,4,LZ_NORTH,LZ,18.26,N,2025-04-11 10:00:00,72.9,6.5,810.0
04/17/2025,3,1,LZ_AEN,LZ,20.3,N,2025-04-17 02:00:00,69.2,12.4,0.0
04/17/2025,3,1,LZ_HOUSTON,LZ,23.69,N,2025-04-17 02:00:00,68.1,18.3,0.0
04/17/2025,3,1,LZ_NORTH,LZ,25.5,N,2025-04-17 02:00:00,69.1,10.3,0.0
04/14/2025,20,3,LZ_AEN,LZ,143.27,N,2025-04-14 19:00:00,88.1,7.9,54.0
04/14/2025,20,3,LZ_HOUSTON,LZ,86.46,N,2025-04-14 19:00:00,79.1,10.3,14.0
04/14/2025,20,3,LZ_NORTH,LZ,83.85,N,2025-04-14 19:00:00,82.5,10.5,36.0
04/15/2025,12,3,LZ_AEN,LZ,26.38,N,2025-04-15 11:00:00,71.9,17.3,383.0
04/15/2025,12,3,LZ_HOUSTON,LZ,21.93,N,2025-04-15 11:00:00,73.6,9.1,66.0
04/15/2025,12,3,LZ_NORTH,LZ,18.98,N,2025-04-15 11:00:00,66.9,10.8,1065.0
04/17/2025,6,1,LZ_AEN,LZ,21.13,N,2025-04-17 05:00:00,68.0,10.8,0.0
04/17/2025,6,1,LZ_HOUSTON,LZ,23.84,N,2025-04-17 05:00:00,68.1,13.0,0.0
04/17/2025,6,1,LZ_NORTH,LZ,24.91,N,2025-04-17 05:00:00,66.5,12.2,0.0
04/11/2025,16,4,LZ_AEN,LZ,32.16,N,2025-04-11 15:00:00,87.2,6.8,804.0
04/11/2025,16,4,LZ_HOUSTON,LZ,46.73,N,2025-04-11 15:00:00,84.4,5.2,831.0
04/11/2025,16,4,LZ_NORTH,LZ,52.52,N,2025-04-11 15:00:00,80.3,7.1,1139.0
04/11/2025,7,4,LZ_AEN,LZ,46.48,N,2025-04-11 06:00:00,58.7,0.1,0.0
04/11/2025,7,4,LZ_HOUSTON,LZ,46.48,N,2025-04-11 06:00:00,64.3,6.8,0.0
04/11/2025,7,4,LZ_NORTH,LZ,46.48,N,2025-04-11 06:00:00,55.2,2.7,0.0
04/17/2025,15,1,LZ_AEN,LZ,11.1,N,2025-04-17 14:00:00,84.3,12.0,828.0
04/17/2025,15,1,LZ_HOUSTON,LZ,19.69,N,2025-04-17 14:00:00,80.9,23.2,828.0
04/17/2025,15,1,LZ_NORTH,LZ,13.42,N,2025-04-17 14:00:00,80.3,19.4,1153.0
04/16/2025,3,1,LZ_AEN,LZ,20.61,N,2025-04-16 02:00:00,71.0,8.6,0.0
04/16/2025,3,1,LZ_HOUSTON,LZ,19.14,N,2025-04-16 02:00:00,69.7,5.0,0.0
04/16/2025,3,1,LZ_NORTH,LZ,16.3,N,2025-04-16 02:00:00,58.8,3.0,0.0
04/15/2025,1,3,LZ_AEN,LZ,20.4,N,2025-04-15 00:00:00,71.5,10.4,0.0
04/15/2025,1,3,LZ_HOUSTON,LZ,20.5,N,2025-04-15 00:00:00,69.7,5.8,0.0
04/15/2025,1,3,LZ_NORTH,LZ,20.8,N,2025-04-15 00:00:00,71.4,13.0,0.0
04/14/2025,9,3,LZ_AEN,LZ,16.87,N,2025-04-14 08:00:00,66.0,8.7,68.0
04/14/2025,9,3,LZ_HOUSTON,LZ,15.62,N,2025-04-14 08:00:00,69.9,12.1,61.0
04/14/2025,9,3,LZ_NORTH,LZ,14.02,N,2025-04-14 08:00:00,64.1,10.9,94.0
04/15/2025,23,3,LZ_AEN,LZ,28.61,N,2025-04-15 22:00:00,75.8,6.6,0.0
04/15/2025,23,3,LZ_HOUSTON,LZ,27.62,N,2025-04-15 22:00:00,71.5,9.4,0.0
04/15/2025,23,3,LZ_NORTH,LZ,25.98,N,2025-04-15 22:00:00,64.1,3.8,0.0
04/15/2025,1,4,LZ_AEN,LZ,20.16,N,2025-04-15 00:00:00,71.5,10.4,0.0
04/15/2025,1,4,LZ_HOUSTON,LZ,20.27,N,2025-04-15 00:00:00,69.7,5.8,0.0
04/15/2025,1,4,LZ_NORTH,LZ,20.56,N,2025-04-15 00:00:00,71.4,13.0,0.0
04/15/2025,9,3,LZ_AEN,LZ,24.75,N,2025-04-15 08:00:00,67.9,13.2,19.0
04/15/2025,9,3,LZ_HOUSTON,LZ,18.72,N,2025-04-15 08:00:00,68.0,7.0,40.0
04/15/2025,9,3,LZ_NORTH,LZ,21.64,N,2025-04-15 08:00:00,59.5,6.6,55.0
04/14/2025,1,3,LZ_AEN,LZ,17.56,N,2025-04-14 00:00:00,68.6,7.3,0.0
04/14/2025,1,3,LZ_HOUSTON,LZ,19.38,N,2025-04-14 00:00:00,68.3,20.4,0.0
04/14/2025,1,3,LZ_NORTH,LZ,20.18,N,2025-04-14 00:00:00,75.3,16.1,0.0
04/16/2025,15,1,LZ_AEN,LZ,0.63,N,2025-04-16 14:00:00,82.1,10.3,530.0
04/16/2025,15,1,LZ_HOUSTON,LZ,20.66,N,2025-04-16 14:00:00,79.3,17.6,907.0
04/16/2025,15,1,LZ_NORTH,LZ,19.35,N,2025-04-16 14:00:00,77.6,16.5,311.0
04/16/2025,6,1,LZ_AEN,LZ,22.57,N,2025-04-16 05:00:00,65.1,1.4,0.0
04/16/2025,6,1,LZ_HOUSTON,LZ,20.33,N,2025-04-16 05:00:00,67.6,7.5,0.0
04/16/2025,6,1,LZ_NORTH,LZ,16.31,N,2025-04-16 05:00:00,57.7,4.6,0.0
04/14/2025,12,3,LZ_AEN,LZ,2.85,N,2025-04-14 11:00:00,75.8,10.2,667.0
04/14/2025,12,3,LZ_HOUSTON,LZ,20.35,N,2025-04-14 11:00:00,75.7,11.0,630.0
04/14/2025,12,3,LZ_NORTH,LZ,21.69,N,2025-04-14 11:00:00,73.5,14.3,1012.0
04/15/2025,20,3,LZ_AEN,LZ,78.08,N,2025-04-15 19:00:00,80.0,5.2,39.0
04/15/2025,20,3,LZ_HOUSTON,LZ,77.62,N,2025-04-15 19:00:00,75.5,8.0,24.0
04/15/2025,20,3,LZ_NORTH,LZ,77.95,N,2025-04-15 19:00:00,72.3,8.7,40.0
04/11/2025,16,2,LZ_AEN,LZ,30.12,N,2025-04-11 15:00:00,87.2,6.8,804.0
04/11/2025,16,2,LZ_HOUSTON,LZ,39.56,N,2025-04-11 15:00:00,84.4,5.2,831.0
04/11/2025,16,2,LZ_NORTH,LZ,47.56,N,2025-04-11 15:00:00,80.3,7.1,1139.0
04/12/2025,23,3,LZ_AEN,LZ,20.7,N,2025-04-12 22:00:00,75.6,10.3,0.0
04/12/2025,23,3,LZ_HOUSTON,LZ,20.25,N,2025-04-12 22:00:00,69.9,14.1,0.0
04/12/2025,23,3,LZ_NORTH,LZ,19.07,N,2025-04-12 22:00:00,73.6,13.7,0.0
04/17/2025,5,2,LZ_AEN,LZ,18.41,N,2025-04-17 04:00:00,68.8,10.1,0.0
04/17/2025,5,2,LZ_HOUSTON,LZ,21.22,N,2025-04-17 04:00:00,68.1,14.1,0.0
04/17/2025,5,2,LZ_NORTH,LZ,21.74,N,2025-04-17 04:00:00,66.7,11.1,0.0
04/17/2025,16,2,LZ_AEN,LZ,20.86,N,2025-04-17 15:00:00,87.1,14.2,908.0
04/17/2025,16,2,LZ_HOUSTON,LZ,23.43,N,2025-04-17 15:00:00,81.1,24.8,819.0
04/17/2025,16,2,LZ_NORTH,LZ,18.98,N,2025-04-17 15:00:00,82.0,16.7,351.0
04/18/2025,5,3,LZ_AEN,LZ,14.4,N,2025-04-18 04:00:00,68.9,8.4,0.0
04/18/2025,5,3,LZ_HOUSTON,LZ,15.83,N,2025-04-18 04:00:00,71.9,18.5,0.0
04/18/2025,5,3,LZ_NORTH,LZ,15.15,N,2025-04-18 04:00:00,70.4,16.6,0.0
04/12/2025,12,3,LZ_AEN,LZ,-6.97,N,2025-04-12 11:00:00,77.4,11.0,652.0
04/12/2025,12,3,LZ_HOUSTON,LZ,2.06,N,2025-04-12 11:00:00,77.1,12.1,93.0
04/12/2025,12,3,LZ_NORTH,LZ,-5.06,N,2025-04-12 11:00:00,71.5,12.9,1024.0
04/13/2025,20,3,LZ_AEN,LZ,76.64,N,2025-04-13 19:00:00,86.0,13.8,86.0
04/13/2025,20,3,LZ_HOUSTON,LZ,54.21,N,2025-04-13 19:00:00,77.4,14.2,15.0
04/13/2025,20,3,LZ_NORTH,LZ,55.99,N,2025-04-13 19:00:00,87.7,17.0,42.0
04/16/2025,16,4,LZ_AEN,LZ,43.09,N,2025-04-16 15:00:00,83.5,11.2,932.0
04/16/2025,16,4,LZ_HOUSTON,LZ,27.27,N,2025-04-16 15:00:00,80.7,10.6,769.0
04/16/2025,16,4,LZ_NORTH,LZ,12.59,N,2025-04-16 15:00:00,78.8,16.4,733.0
04/16/2025,7,4,LZ_AEN,LZ,23.89,N,2025-04-16 06:00:00,64.1,3.8,0.0
04/16/2025,7,4,LZ_HOUSTON,LZ,23.18,N,2025-04-16 06:00:00,67.6,8.0,0.0
04/16/2025,7,4,LZ_NORTH,LZ,21.98,N,2025-04-16 06:00:00,58.1,7.2,0.0
04/13/2025,9,3,LZ_AEN,LZ,-4.19,N,2025-04-13 08:00:00,63.3,10.1,62.0
04/13/2025,9,3,LZ_HOUSTON,LZ,-4.28,N,2025-04-13 08:00:00,66.3,11.6,45.0
04/13/2025,9,3,LZ_NORTH,LZ,-5.12,N,2025-04-13 08:00:00,63.2,11.7,52.0
04/12/2025,1,3,LZ_AEN,LZ,19.58,N,2025-04-12 00:00:00,67.2,0.1,0.0
04/12/2025,1,3,LZ_HOUSTON,LZ,19.96,N,2025-04-12 00:00:00,73.9,0.5,0.0
04/12/2025,1,3,LZ_NORTH,LZ,17.68,N,2025-04-12 00:00:00,65.0,5.3,0.0
04/16/2025,16,2,LZ_AEN,LZ,41.38,N,2025-04-16 15:00:00,83.5,11.2,932.0
04/16/2025,16,2,LZ_HOUSTON,LZ,27.01,N,2025-04-16 15:00:00,80.7,10.6,769.0
04/16/2025,16,2,LZ_NORTH,LZ,12.13,N,2025-04-16 15:00:00,78.8,16.4,733.0
04/13/2025,23,3,LZ_AEN,LZ,18.4,N,2025-04-13 22:00:00,74.5,10.9,0.0
04/13/2025,23,3,LZ_HOUSTON,LZ,19.25,N,2025-04-13 22:00:00,71.8,13.4,0.0
04/13/2025,23,3,LZ_NORTH,LZ,23.17,N,2025-04-13 22:00:00,79.5,13.6,0.0
04/13/2025,1,3,LZ_AEN,LZ,16.9,N,2025-04-13 00:00:00,69.9,8.8,0.0
04/13/2025,1,3,LZ_HOUSTON,LZ,17.81,N,2025-04-13 00:00:00,68.0,8.6,0.0
04/13/2025,1,3,LZ_NORTH,LZ,16.02,N,2025-04-13 00:00:00,70.3,12.7,0.0
04/12/2025,9,3,LZ_AEN,LZ,-1.79,N,2025-04-12 08:00:00,60.8,0.0,68.0
04/12/2025,9,3,LZ_HOUSTON,LZ,-2.01,N,2025-04-12 08:00:00,67.3,10.4,33.0
04/12/2025,9,3,LZ_NORTH,LZ,-2.72,N,2025-04-12 08:00:00,57.7,8.2,56.0
04/17/2025,7,4,LZ_AEN,LZ,65.13,N,2025-04-17 06:00:00,68.0,9.2,0.0
04/17/2025,7,4,LZ_HOUSTON,LZ,69.62,N,2025-04-17 06:00:00,68.0,12.9,0.0
04/17/2025,7,4,LZ_NORTH,LZ,66.62,N,2025-04-17 06:00:00,67.5,11.5,0.0
04/11/2025,15,1,LZ_AEN,LZ,19.35,N,2025-04-11 14:00:00,86.6,4.7,866.0
04/11/2025,15,1,LZ_HOUSTON,LZ,29.25,N,2025-04-11 14:00:00,81.2,10.7,900.0
04/11/2025,15,1,LZ_NORTH,LZ,33.51,N,2025-04-11 14:00:00,79.4,3.0,15.0
04/11/2025,6,1,LZ_AEN,LZ,29.53,N,2025-04-11 05:00:00,59.7,0.0,0.0
04/11/2025,6,1,LZ_HOUSTON,LZ,29.65,N,2025-04-11 05:00:00,65.9,11.7,0.0
04/11/2025,6,1,LZ_NORTH,LZ,29.9,N,2025-04-11 05:00:00,61.4,3.6,0.0
04/17/2025,16,4,LZ_AEN,LZ,23.23,N,2025-04-17 15:00:00,87.1,14.2,908.0
04/17/2025,16,4,LZ_HOUSTON,LZ,31.3,N,2025-04-17 15:00:00,81.1,24.8,819.0
04/17/2025,16,4,LZ_NORTH,LZ,18.72,N,2025-04-17 15:00:00,82.0,16.7,351.0
04/12/2025,20,3,LZ_AEN,LZ,54.8,N,2025-04-12 19:00:00,84.8,12.0,90.0
04/12/2025,20,3,LZ_HOUSTON,LZ,52.39,N,2025-04-12 19:00:00,77.2,12.6,18.0
04/12/2025,20,3,LZ_NORTH,LZ,35.85,N,2025-04-12 19:00:00,80.1,14.4,38.0
04/13/2025,12,3,LZ_AEN,LZ,-6.02,N,2025-04-13 11:00:00,77.3,11.6,670.0
04/13/2025,12,3,LZ_HOUSTON,LZ,16.33,N,2025-04-13 11:00:00,75.7,10.5,170.0
04/13/2025,12,3,LZ_NORTH,LZ,-3.15,N,2025-04-13 11:00:00,77.5,16.8,1047.0
04/17/2025,11,4,LZ_AEN,LZ,9.38,N,2025-04-17 10:00:00,71.1,11.9,181.0
04/17/2025,11,4,LZ_HOUSTON,LZ,16.72,N,2025-04-17 10:00:00,75.5,19.7,147.0
04/17/2025,11,4,LZ_NORTH,LZ,14.6,N,2025-04-17 10:00:00,71.9,12.0,303.0
04/16/2025,19,4,LZ_AEN,LZ,77.45,N,2025-04-16 18:00:00,83.9,14.1,226.0
04/16/2025,19,4,LZ_HOUSTON,LZ,53.61,N,2025-04-16 18:00:00,77.3,15.9,262.0
04/16/2025,19,4,LZ_NORTH,LZ,54.71,N,2025-04-16 18:00:00,80.2,14.2,187.0
04/13/2025,17,3,LZ_AEN,LZ,13.02,N,2025-04-13 16:00:00,91.8,12.0,696.0
04/13/2025,17,3,LZ_HOUSTON,LZ,21.21,N,2025-04-13 16:00:00,81.2,18.7,692.0
04/13/2025,17,3,LZ_NORTH,LZ,16.23,N,2025-04-13 16:00:00,89.8,17.9,925.0
04/13/2025,8,3,LZ_AEN,LZ,4.09,N,2025-04-13 07:00:00,62.3,8.7,0.0
04/13/2025,8,3,LZ_HOUSTON,LZ,4.38,N,2025-04-13 07:00:00,66.1,11.7,3.0
04/13/2025,8,3,LZ_NORTH,LZ,3.2,N,2025-04-13 07:00:00,62.8,13.2,5.0
04/11/2025,14,1,LZ_AEN,LZ,18.39,N,2025-04-11 13:00:00,84.6,8.7,854.0
04/11/2025,14,1,LZ_HOUSTON,LZ,28.49,N,2025-04-11 13:00:00,81.0,6.7,896.0
04/11/2025,14,1,LZ_NORTH,LZ,29.16,N,2025-04-11 13:00:00,78.7,3.8,157.0
04/16/2025,8,4,LZ_AEN,LZ,20.02,N,2025-04-16 07:00:00,64.5,6.4,0.0
04/16/2025,8,4,LZ_HOUSTON,LZ,19.71,N,2025-04-16 07:00:00,65.9,6.4,8.0
04/16/2025,8,4,LZ_NORTH,LZ,19.16,N,2025-04-16 07:00:00,56.9,7.6,7.0
04/16/2025,24,4,LZ_AEN,LZ,18.44,N,2025-04-16 23:00:00,71.7,9.6,0.0
04/16/2025,24,4,LZ_HOUSTON,LZ,20.6,N,2025-04-16 23:00:00,69.9,9.1,0.0
04/16/2025,24,4,LZ_NORTH,LZ,23.35,N,2025-04-16 23:00:00,71.8,12.1,0.0
04/16/2025,22,2,LZ_AEN,LZ,69.5,N,2025-04-16 21:00:00,76.7,10.4,0.0
04/16/2025,22,2,LZ_HOUSTON,LZ,85.58,N,2025-04-16 21:00:00,71.7,13.6,0.0
04/16/2025,22,2,LZ_NORTH,LZ,100.8,N,2025-04-16 21:00:00,74.7,13.8,0.0
04/17/2025,22,4,LZ_AEN,LZ,21.12,N,2025-04-17 21:00:00,75.6,15.7,0.0
04/17/2025,22,4,LZ_HOUSTON,LZ,24.28,N,2025-04-17 21:00:00,73.6,17.6,0.0
04/17/2025,22,4,LZ_NORTH,LZ,28.79,N,2025-04-17 21:00:00,78.0,13.5,0.0
04/16/2025,4,2,LZ_AEN,LZ,20.7,N,2025-04-16 03:00:00,69.1,5.4,0.0
04/16/2025,4,2,LZ_HOUSTON,LZ,19.18,N,2025-04-16 03:00:00,69.5,6.9,0.0
04/16/2025,4,2,LZ_NORTH,LZ,16.49,N,2025-04-16 03:00:00,58.4,3.5,0.0
04/16/2025,13,2,LZ_AEN,LZ,0.64,N,2025-04-16 12:00:00,79.6,9.4,986.0
04/16/2025,13,2,LZ_HOUSTON,LZ,20.43,N,2025-04-16 12:00:00,77.3,15.2,826.0
04/16/2025,13,2,LZ_NORTH,LZ,13.94,N,2025-04-16 12:00:00,75.3,14.9,1164.0
04/11/2025,21,1,LZ_AEN,LZ,70.57,N,2025-04-11 20:00:00,80.3,1.9,0.0
04/11/2025,21,1,LZ_HOUSTON,LZ,72.18,N,2025-04-11 20:00:00,80.5,10.0,0.0
04/11/2025,21,1,LZ_NORTH,LZ,72.04,N,2025-04-11 20:00:00,73.7,1.1,0.0
04/17/2025,22,2,LZ_AEN,LZ,28.08,N,2025-04-17 21:00:00,75.6,15.7,0.0
04/17/2025,22,2,LZ_HOUSTON,LZ,30.34,N,2025-04-17 21:00:00,73.6,17.6,0.0
04/17/2025,22,2,LZ_NORTH,LZ,35.46,N,2025-04-17 21:00:00,78.0,13.5,0.0
04/15/2025,24,4,LZ_AEN,LZ,23.56,N,2025-04-15 23:00:00,74.8,3.7,0.0
04/15/2025,24,4,LZ_HOUSTON,LZ,22.79,N,2025-04-15 23:00:00,71.4,12.6,0.0
04/15/2025,24,4,LZ_NORTH,LZ,21.42,N,2025-04-15 23:00:00,62.3,3.0,0.0
04/17/2025,8,4,LZ_AEN,LZ,25.7,N,2025-04-17 07:00:00,68.4,9.6,0.0
04/17/2025,8,4,LZ_HOUSTON,LZ,27.94,N,2025-04-17 07:00:00,68.1,11.8,8.0
04/17/2025,8,4,LZ_NORTH,LZ,28.39,N,2025-04-17 07:00:00,66.1,12.6,12.0
04/12/2025,8,3,LZ_AEN,LZ,10.41,N,2025-04-12 07:00:00,59.8,0.0,0.0
04/12/2025,8,3,LZ_HOUSTON,LZ,10.22,N,2025-04-12 07:00:00,65.2,10.2,3.0
04/12/2025,8,3,LZ_NORTH,LZ,8.56,N,2025-04-12 07:00:00,57.1,6.9,4.0
04/12/2025,17,3,LZ_AEN,LZ,17.46,N,2025-04-12 16:00:00,89.4,12.0,685.0
04/12/2025,17,3,LZ_HOUSTON,LZ,16.39,N,2025-04-12 16:00:00,81.0,9.4,665.0
04/12/2025,17,3,LZ_NORTH,LZ,-1.17,N,2025-04-12 16:00:00,81.5,19.1,928.0
04/17/2025,19,4,LZ_AEN,LZ,43.48,N,2025-04-17 18:00:00,85.6,12.1,194.0
04/17/2025,19,4,LZ_HOUSTON,LZ,36.88,N,2025-04-17 18:00:00,77.4,26.6,74.0
04/17/2025,19,4,LZ_NORTH,LZ,44.35,N,2025-04-17 18:00:00,82.5,16.1,117.0
04/16/2025,11,4,LZ_AEN,LZ,3.55,N,2025-04-16 10:00:00,70.4,6.1,183.0
04/16/2025,11,4,LZ_HOUSTON,LZ,15.78,N,2025-04-16 10:00:00,73.6,11.3,498.0
04/16/2025,11,4,LZ_NORTH,LZ,6.8,N,2025-04-16 10:00:00,67.1,9.5,780.0
04/17/2025,13,2,LZ_AEN,LZ,1.0,N,2025-04-17 12:00:00,79.1,10.2,679.0
04/17/2025,13,2,LZ_HOUSTON,LZ,18.84,N,2025-04-17 12:00:00,77.7,16.2,480.0
04/17/2025,13,2,LZ_NORTH,LZ,19.37,N,2025-04-17 12:00:00,76.4,16.5,1138.0
04/18/2025,13,3,LZ_AEN,LZ,11.09,N,2025-04-18 12:00:00,86.8,16.9,804.0
04/18/2025,13,3,LZ_HOUSTON,LZ,17.96,N,2025-04-18 12:00:00,81.2,16.5,830.0
04/18/2025,13,3,LZ_NORTH,LZ,18.28,N,2025-04-18 12:00:00,78.8,16.2,345.0
04/17/2025,4,2,LZ_AEN,LZ,18.19,N,2025-04-17 03:00:00,69.2,11.6,0.0
04/17/2025,4,2,LZ_HOUSTON,LZ,21.07,N,2025-04-17 03:00:00,68.1,15.4,0.0
04/17/2025,4,2,LZ_NORTH,LZ,21.43,N,2025-04-17 03:00:00,68.1,11.2,0.0
04/16/2025,22,4,LZ_AEN,LZ,54.4,N,2025-04-16 21:00:00,76.7,10.4,0.0
04/16/2025,22,4,LZ_HOUSTON,LZ,67.21,N,2025-04-16 21:00:00,71.7,13.6,0.0
04/16/2025,22,4,LZ_NORTH,LZ,79.98,N,2025-04-16 21:00:00,74.7,13.8,0.0
04/16/2025,15,2,LZ_AEN,LZ,2.62,N,2025-04-16 14:00:00,82.1,10.3,530.0
04/16/2025,15,2,LZ_HOUSTON,LZ,32.16,N,2025-04-16 14:00:00,79.3,17.6,907.0
04/16/2025,15,2,LZ_NORTH,LZ,26.67,N,2025-04-16 14:00:00,77.6,16.5,311.0
04/16/2025,6,2,LZ_AEN,LZ,22.21,N,2025-04-16 05:00:00,65.1,1.4,0.0
04/16/2025,6,2,LZ_HOUSTON,LZ,20.24,N,2025-04-16 05:00:00,67.6,7.5,0.0
04/16/2025,6,2,LZ_NORTH,LZ,16.69,N,2025-04-16 05:00:00,57.7,4.6,0.0
04/13/2025,24,3,LZ_AEN,LZ,17.45,N,2025-04-13 23:00:00,71.5,9.1,0.0
04/13/2025,24,3,LZ_HOUSTON,LZ,18.16,N,2025-04-13 23:00:00,69.9,16.0,0.0
04/13/2025,24,3,LZ_NORTH,LZ,21.67,N,2025-04-13 23:00:00,76.7,14.2,0.0
04/13/2025,2,3,LZ_AEN,LZ,15.57,N,2025-04-13 01:00:00,67.5,9.4,0.0
04/13/2025,2,3,LZ_HOUSTON,LZ,17.11,N,2025-04-13 01:00:00,67.9,10.6,0.0
04/13/2025,2,3,LZ_NORTH,LZ,16.7,N,2025-04-13 01:00:00,68.6,11.5,0.0
04/14/2025,23,1,LZ_AEN,LZ,40.68,N,2025-04-14 22:00:00,78.5,9.1,0.0
04/14/2025,23,1,LZ_HOUSTON,LZ,38.09,N,2025-04-14 22:00:00,71.8,14.1,0.0
04/14/2025,23,1,LZ_NORTH,LZ,38.63,N,2025-04-14 22:00:00,75.0,11.6,0.0
04/12/2025,10,3,LZ_AEN,LZ,-1.95,N,2025-04-12 09:00:00,66.6,2.4,279.0
04/12/2025,10,3,LZ_HOUSTON,LZ,-2.0,N,2025-04-12 09:00:00,69.9,10.9,47.0
04/12/2025,10,3,LZ_NORTH,LZ,-3.11,N,2025-04-12 09:00:00,63.1,8.9,193.0
04/17/2025,6,4,LZ_AEN,LZ,27.16,N,2025-04-17 05:00:00,68.0,10.8,0.0
04/17/2025,6,4,LZ_HOUSTON,LZ,31.97,N,2025-04-17 05:00:00,68.1,13.0,0.0
04/17/2025,6,4,LZ_NORTH,LZ,35.32,N,2025-04-17 05:00:00,66.5,12.2,0.0
04/11/2025,16,1,LZ_AEN,LZ,25.9,N,2025-04-11 15:00:00,87.2,6.8,804.0
04/11/2025,16,1,LZ_HOUSTON,LZ,34.48,N,2025-04-11 15:00:00,84.4,5.2,831.0
04/11/2025,16,1,LZ_NORTH,LZ,41.84,N,2025-04-11 15:00:00,80.3,7.1,1139.0
04/17/2025,17,4,LZ_AEN,LZ,23.51,N,2025-04-17 16:00:00,86.5,11.7,688.0
04/17/2025,17,4,LZ_HOUSTON,LZ,25.17,N,2025-04-17 16:00:00,81.0,22.3,304.0
04/17/2025,17,4,LZ_NORTH,LZ,24.63,N,2025-04-17 16:00:00,81.3,20.1,549.0
04/12/2025,19,3,LZ_AEN,LZ,22.8,N,2025-04-12 18:00:00,87.5,9.2,326.0
04/12/2025,19,3,LZ_HOUSTON,LZ,22.86,N,2025-04-12 18:00:00,80.6,14.6,251.0
04/12/2025,19,3,LZ_NORTH,LZ,15.95,N,2025-04-12 18:00:00,81.5,16.1,212.0
04/13/2025,11,3,LZ_AEN,LZ,-13.51,N,2025-04-13 10:00:00,71.3,10.1,497.0
04/13/2025,11,3,LZ_HOUSTON,LZ,9.77,N,2025-04-13 10:00:00,72.2,16.7,358.0
04/13/2025,11,3,LZ_NORTH,LZ,-4.22,N,2025-04-13 10:00:00,73.3,16.7,820.0
04/12/2025,24,3,LZ_AEN,LZ,19.21,N,2025-04-12 23:00:00,72.8,8.4,0.0
04/12/2025,24,3,LZ_HOUSTON,LZ,19.49,N,2025-04-12 23:00:00,68.2,10.8,0.0
04/12/2025,24,3,LZ_NORTH,LZ,18.6,N,2025-04-12 23:00:00,72.4,14.3,0.0
04/17/2025,6,2,LZ_AEN,LZ,25.88,N,2025-04-17 05:00:00,68.0,10.8,0.0
04/17/2025,6,2,LZ_HOUSTON,LZ,29.82,N,2025-04-17 05:00:00,68.1,13.0,0.0
04/17/2025,6,2,LZ_NORTH,LZ,32.24,N,2025-04-17 05:00:00,66.5,12.2,0.0
04/17/2025,15,2,LZ_AEN,LZ,20.68,N,2025-04-17 14:00:00,84.3,12.0,828.0
04/17/2025,15,2,LZ_HOUSTON,LZ,29.66,N,2025-04-17 14:00:00,80.9,23.2,828.0
04/17/2025,15,2,LZ_NORTH,LZ,15.71,N,2025-04-17 14:00:00,80.3,19.4,1153.0
04/18/2025,6,3,LZ_AEN,LZ,16.41,N,2025-04-18 05:00:00,69.1,8.5,0.0
04/18/2025,6,3,LZ_HOUSTON,LZ,16.67,N,2025-04-18 05:00:00,71.9,17.1,0.0
04/18/2025,6,3,LZ_NORTH,LZ,13.82,N,2025-04-18 05:00:00,69.3,14.8,0.0
04/12/2025,11,3,LZ_AEN,LZ,-3.2,N,2025-04-12 10:00:00,72.1,4.1,477.0
04/12/2025,11,3,LZ_HOUSTON,LZ,1.09,N,2025-04-12 10:00:00,75.2,7.1,383.0
04/12/2025,11,3,LZ_NORTH,LZ,-3.06,N,2025-04-12 10:00:00,67.7,10.9,786.0
04/13/2025,19,3,LZ_AEN,LZ,79.52,N,2025-04-13 18:00:00,89.7,10.0,332.0
04/13/2025,19,3,LZ_HOUSTON,LZ,30.51,N,2025-04-13 18:00:00,79.3,21.3,279.0
04/13/2025,19,3,LZ_NORTH,LZ,24.56,N,2025-04-13 18:00:00,89.1,14.5,329.0
04/16/2025,17,4,LZ_AEN,LZ,18.87,N,2025-04-16 16:00:00,83.1,13.5,744.0
04/16/2025,17,4,LZ_HOUSTON,LZ,32.43,N,2025-04-16 16:00:00,80.7,13.1,541.0
04/16/2025,17,4,LZ_NORTH,LZ,22.29,N,2025-04-16 16:00:00,80.1,17.2,618.0
04/18/2025,4,4,LZ_AEN,LZ,14.09,N,2025-04-18 03:00:00,69.7,10.8,0.0
04/18/2025,4,4,LZ_HOUSTON,LZ,16.17,N,2025-04-18 03:00:00,71.9,16.9,0.0
04/18/2025,4,4,LZ_NORTH,LZ,15.87,N,2025-04-18 03:00:00,71.0,16.4,0.0
04/16/2025,6,4,LZ_AEN,LZ,22.36,N,2025-04-16 05:00:00,65.1,1.4,0.0
04/16/2025,6,4,LZ_HOUSTON,LZ,20.45,N,2025-04-16 05:00:00,67.6,7.5,0.0
04/16/2025,6,4,LZ_NORTH,LZ,17.02,N,2025-04-16 05:00:00,57.7,4.6,0.0
