DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag,timestamp
04/12/2025,16,4,LZ_AEN,LZEW,16.5,N,2025-04-12 15:00:00
04/12/2025,16,4,LZ_AEN,LZ,16.5,N,2025-04-12 15:00:00
04/12/2025,16,4,LZ_HOUSTON,LZ,17.43,N,2025-04-12 15:00:00
04/12/2025,16,4,LZ_HOUSTON,LZEW,17.43,N,2025-04-12 15:00:00
04/12/2025,16,4,LZ_NORTH,LZ,-2.34,N,2025-04-12 15:00:00
04/12/2025,16,4,LZ_NORTH,LZEW,-2.34,N,2025-04-12 15:00:00
04/14/2025,6,1,LZ_AEN,LZ,20.0,N,2025-04-14 05:00:00
04/14/2025,6,1,LZ_AEN,LZEW,20.01,N,2025-04-14 05:00:00
04/14/2025,6,1,LZ_HOUSTON,LZEW,20.84,N,2025-04-14 05:00:00
04/14/2025,6,1,LZ_HOUSTON,LZ,20.82,N,2025-04-14 05:00:00
04/14/2025,6,1,LZ_NORTH,LZEW,19.01,N,2025-04-14 05:00:00
04/14/2025,6,1,LZ_NORTH,LZ,18.99,N,2025-04-14 05:00:00
04/16/2025,12,3,LZ_AEN,LZEW,1.41,N,2025-04-16 11:00:00
04/16/2025,12,3,LZ_AEN,LZ,1.41,N,2025-04-16 11:00:00
04/16/2025,12,3,LZ_HOUSTON,LZEW,15.6,N,2025-04-16 11:00:00
04/16/2025,12,3,LZ_HOUSTON,LZ,15.6,N,2025-04-16 11:00:00
04/16/2025,12,3,LZ_NORTH,LZ,5.78,N,2025-04-16 11:00:00
04/16/2025,12,3,LZ_NORTH,LZEW,5.78,N,2025-04-16 11:00:00
04/17/2025,20,3,LZ_AEN,LZEW,30.98,N,2025-04-17 19:00:00
04/17/2025,20,3,LZ_AEN,LZ,30.98,N,2025-04-17 19:00:00
04/17/2025,20,3,LZ_HOUSTON,LZEW,31.35,N,2025-04-17 19:00:00
04/17/2025,20,3,LZ_HOUSTON,LZ,31.35,N,2025-04-17 19:00:00
04/17/2025,20,3,LZ_NORTH,LZEW,38.84,N,2025-04-17 19:00:00
04/17/2025,20,3,LZ_NORTH,LZ,38.84,N,2025-04-17 19:00:00
04/13/2025,19,4,LZ_AEN,LZ,99.23,N,2025-04-13 18:00:00
04/13/2025,19,4,LZ_AEN,LZEW,99.23,N,2025-04-13 18:00:00
04/13/2025,19,4,LZ_HOUSTON,LZEW,62.7,N,2025-04-13 18:00:00
04/13/2025,19,4,LZ_HOUSTON,LZ,62.72,N,2025-04-13 18:00:00
04/13/2025,19,4,LZ_NORTH,LZEW,48.77,N,2025-04-13 18:00:00
04/13/2025,19,4,LZ_NORTH,LZ,48.76,N,2025-04-13 18:00:00
04/12/2025,11,4,LZ_AEN,LZEW,-4.73,N,2025-04-12 10:00:00
04/12/2025,11,4,LZ_AEN,LZ,-4.73,N,2025-04-12 10:00:00
04/12/2025,11,4,LZ_HOUSTON,LZEW,1.69,N,2025-04-12 10:00:00
04/12/2025,11,4,LZ_HOUSTON,LZ,1.69,N,2025-04-12 10:00:00
04/12/2025,11,4,LZ_NORTH,LZ,-4.28,N,2025-04-12 10:00:00
04/12/2025,11,4,LZ_NORTH,LZEW,-4.28,N,2025-04-12 10:00:00
04/16/2025,17,3,LZ_AEN,LZEW,20.6,N,2025-04-16 16:00:00
04/16/2025,17,3,LZ_AEN,LZ,20.6,N,2025-04-16 16:00:00
04/16/2025,17,3,LZ_HOUSTON,LZEW,37.37,N,2025-04-16 16:00:00
04/16/2025,17,3,LZ_HOUSTON,LZ,37.37,N,2025-04-16 16:00:00
04/16/2025,17,3,LZ_NORTH,LZ,19.07,N,2025-04-16 16:00:00
04/16/2025,17,3,LZ_NORTH,LZEW,19.07,N,2025-04-16 16:00:00
04/16/2025,8,3,LZ_AEN,LZEW,19.9,N,2025-04-16 07:00:00
04/16/2025,8,3,LZ_AEN,LZ,19.91,N,2025-04-16 07:00:00
04/16/2025,8,3,LZ_HOUSTON,LZ,19.41,N,2025-04-16 07:00:00
04/16/2025,8,3,LZ_HOUSTON,LZEW,19.41,N,2025-04-16 07:00:00
04/16/2025,8,3,LZ_NORTH,LZ,18.52,N,2025-04-16 07:00:00
04/16/2025,8,3,LZ_NORTH,LZEW,18.52,N,2025-04-16 07:00:00
04/13/2025,22,2,LZ_AEN,LZEW,28.46,N,2025-04-13 21:00:00
04/13/2025,22,2,LZ_AEN,LZ,28.46,N,2025-04-13 21:00:00
04/13/2025,22,2,LZ_HOUSTON,LZEW,26.38,N,2025-04-13 21:00:00
04/13/2025,22,2,LZ_HOUSTON,LZ,26.38,N,2025-04-13 21:00:00
04/13/2025,22,2,LZ_NORTH,LZEW,31.53,N,2025-04-13 21:00:00
04/13/2025,22,2,LZ_NORTH,LZ,31.53,N,2025-04-13 21:00:00
04/11/2025,24,4,LZ_AEN,LZEW,20.21,N,2025-04-11 23:00:00
04/11/2025,24,4,LZ_AEN,LZ,20.21,N,2025-04-11 23:00:00
04/11/2025,24,4,LZ_HOUSTON,LZ,19.57,N,2025-04-11 23:00:00
04/11/2025,24,4,LZ_HOUSTON,LZEW,19.57,N,2025-04-11 23:00:00
04/11/2025,24,4,LZ_NORTH,LZ,17.66,N,2025-04-11 23:00:00
04/11/2025,24,4,LZ_NORTH,LZEW,17.66,N,2025-04-11 23:00:00
04/13/2025,8,4,LZ_AEN,LZEW,-0.52,N,2025-04-13 07:00:00
04/13/2025,8,4,LZ_AEN,LZ,-0.52,N,2025-04-13 07:00:00
04/13/2025,8,4,LZ_HOUSTON,LZEW,-0.6,N,2025-04-13 07:00:00
04/13/2025,8,4,LZ_HOUSTON,LZ,-0.6,N,2025-04-13 07:00:00
04/13/2025,8,4,LZ_NORTH,LZEW,-2.32,N,2025-04-13 07:00:00
04/13/2025,8,4,LZ_NORTH,LZ,-2.33,N,2025-04-13 07:00:00
04/14/2025,14,1,LZ_AEN,LZEW,12.0,N,2025-04-14 13:00:00
04/14/2025,14,1,LZ_AEN,LZ,11.99,N,2025-04-14 13:00:00
04/14/2025,14,1,LZ_HOUSTON,LZEW,30.35,N,2025-04-14 13:00:00
04/14/2025,14,1,LZ_HOUSTON,LZ,30.34,N,2025-04-14 13:00:00
04/14/2025,14,1,LZ_NORTH,LZ,31.33,N,2025-04-14 13:00:00
04/14/2025,14,1,LZ_NORTH,LZEW,31.35,N,2025-04-14 13:00:00
04/13/2025,4,2,LZ_AEN,LZEW,12.44,N,2025-04-13 03:00:00
04/13/2025,4,2,LZ_AEN,LZ,12.44,N,2025-04-13 03:00:00
04/13/2025,4,2,LZ_HOUSTON,LZEW,14.99,N,2025-04-13 03:00:00
04/13/2025,4,2,LZ_HOUSTON,LZ,14.99,N,2025-04-13 03:00:00
04/13/2025,4,2,LZ_NORTH,LZ,14.3,N,2025-04-13 03:00:00
04/13/2025,4,2,LZ_NORTH,LZEW,14.3,N,2025-04-13 03:00:00
04/12/2025,22,4,LZ_AEN,LZEW,23.62,N,2025-04-12 21:00:00
04/12/2025,22,4,LZ_AEN,LZ,23.62,N,2025-04-12 21:00:00
04/12/2025,22,4,LZ_HOUSTON,LZ,22.85,N,2025-04-12 21:00:00
04/12/2025,22,4,LZ_HOUSTON,LZEW,22.85,N,2025-04-12 21:00:00
04/12/2025,22,4,LZ_NORTH,LZ,22.22,N,2025-04-12 21:00:00
04/12/2025,22,4,LZ_NORTH,LZEW,22.21,N,2025-04-12 21:00:00
04/13/2025,19,2,LZ_AEN,LZEW,61.07,N,2025-04-13 18:00:00
04/13/2025,19,2,LZ_AEN,LZ,61.07,N,2025-04-13 18:00:00
04/13/2025,19,2,LZ_HOUSTON,LZEW,25.5,N,2025-04-13 18:00:00
04/13/2025,19,2,LZ_HOUSTON,LZ,25.5,N,2025-04-13 18:00:00
04/13/2025,19,2,LZ_NORTH,LZ,21.01,N,2025-04-13 18:00:00
04/13/2025,19,2,LZ_NORTH,LZEW,21.01,N,2025-04-13 18:00:00
04/14/2025,21,1,LZ_AEN,LZ,128.97,N,2025-04-14 20:00:00
04/14/2025,21,1,LZ_AEN,LZEW,128.99,N,2025-04-14 20:00:00
04/14/2025,21,1,LZ_HOUSTON,LZEW,90.11,N,2025-04-14 20:00:00
04/14/2025,21,1,LZ_HOUSTON,LZ,90.11,N,2025-04-14 20:00:00
04/14/2025,21,1,LZ_NORTH,LZEW,90.91,N,2025-04-14 20:00:00
04/14/2025,21,1,LZ_NORTH,LZ,90.89,N,2025-04-14 20:00:00
04/13/2025,13,2,LZ_AEN,LZEW,-2.35,N,2025-04-13 12:00:00
04/13/2025,13,2,LZ_AEN,LZ,-2.35,N,2025-04-13 12:00:00
04/13/2025,13,2,LZ_HOUSTON,LZEW,20.65,N,2025-04-13 12:00:00
04/13/2025,13,2,LZ_HOUSTON,LZ,20.65,N,2025-04-13 12:00:00
04/13/2025,13,2,LZ_NORTH,LZEW,2.44,N,2025-04-13 12:00:00
04/13/2025,13,2,LZ_NORTH,LZ,2.44,N,2025-04-13 12:00:00
04/17/2025,1,4,LZ_AEN,LZEW,20.36,N,2025-04-17 00:00:00
04/17/2025,1,4,LZ_AEN,LZ,20.36,N,2025-04-17 00:00:00
04/17/2025,1,4,LZ_HOUSTON,LZ,21.57,N,2025-04-17 00:00:00
04/17/2025,1,4,LZ_HOUSTON,LZEW,21.56,N,2025-04-17 00:00:00
04/17/2025,1,4,LZ_NORTH,LZ,24.53,N,2025-04-17 00:00:00
04/17/2025,1,4,LZ_NORTH,LZEW,24.54,N,2025-04-17 00:00:00
04/15/2025,14,1,LZ_AEN,LZ,21.6,N,2025-04-15 13:00:00
04/15/2025,14,1,LZ_AEN,LZEW,21.6,N,2025-04-15 13:00:00
04/15/2025,14,1,LZ_HOUSTON,LZEW,27.79,N,2025-04-15 13:00:00
04/15/2025,14,1,LZ_HOUSTON,LZ,27.78,N,2025-04-15 13:00:00
04/15/2025,14,1,LZ_NORTH,LZEW,29.76,N,2025-04-15 13:00:00
04/15/2025,14,1,LZ_NORTH,LZ,29.76,N,2025-04-15 13:00:00
04/12/2025,8,4,LZ_AEN,LZEW,3.89,N,2025-04-12 07:00:00
04/12/2025,8,4,LZ_AEN,LZ,3.89,N,2025-04-12 07:00:00
04/12/2025,8,4,LZ_HOUSTON,LZEW,3.86,N,2025-04-12 07:00:00
04/12/2025,8,4,LZ_HOUSTON,LZ,3.86,N,2025-04-12 07:00:00
04/12/2025,8,4,LZ_NORTH,LZ,2.92,N,2025-04-12 07:00:00
04/12/2025,8,4,LZ_NORTH,LZEW,2.92,N,2025-04-12 07:00:00
04/12/2025,24,4,LZ_AEN,LZEW,17.25,N,2025-04-12 23:00:00
04/12/2025,24,4,LZ_AEN,LZ,17.24,N,2025-04-12 23:00:00
04/12/2025,24,4,LZ_HOUSTON,LZEW,17.91,N,2025-04-12 23:00:00
04/12/2025,24,4,LZ_HOUSTON,LZ,17.91,N,2025-04-12 23:00:00
04/12/2025,24,4,LZ_NORTH,LZEW,17.25,N,2025-04-12 23:00:00
04/12/2025,24,4,LZ_NORTH,LZ,17.24,N,2025-04-12 23:00:00
04/12/2025,22,2,LZ_AEN,LZEW,26.11,N,2025-04-12 21:00:00
04/12/2025,22,2,LZ_AEN,LZ,26.11,N,2025-04-12 21:00:00
04/12/2025,22,2,LZ_HOUSTON,LZ,24.94,N,2025-04-12 21:00:00
04/12/2025,22,2,LZ_HOUSTON,LZEW,24.93,N,2025-04-12 21:00:00
04/12/2025,22,2,LZ_NORTH,LZ,23.39,N,2025-04-12 21:00:00
04/12/2025,22,2,LZ_NORTH,LZEW,23.39,N,2025-04-12 21:00:00
04/17/2025,8,3,LZ_AEN,LZEW,53.8,N,2025-04-17 07:00:00
04/17/2025,8,3,LZ_AEN,LZ,53.82,N,2025-04-17 07:00:00
04/17/2025,8,3,LZ_HOUSTON,LZ,58.17,N,2025-04-17 07:00:00
04/17/2025,8,3,LZ_HOUSTON,LZEW,58.14,N,2025-04-17 07:00:00
04/17/2025,8,3,LZ_NORTH,LZ,58.66,N,2025-04-17 07:00:00
04/17/2025,8,3,LZ_NORTH,LZEW,58.66,N,2025-04-17 07:00:00
04/17/2025,17,3,LZ_AEN,LZEW,27.25,N,2025-04-17 16:00:00
04/17/2025,17,3,LZ_AEN,LZ,27.25,N,2025-04-17 16:00:00
04/17/2025,17,3,LZ_HOUSTON,LZ,27.07,N,2025-04-17 16:00:00
04/17/2025,17,3,LZ_HOUSTON,LZEW,27.07,N,2025-04-17 16:00:00
04/17/2025,17,3,LZ_NORTH,LZ,20.55,N,2025-04-17 16:00:00
04/17/2025,17,3,LZ_NORTH,LZEW,20.55,N,2025-04-17 16:00:00
04/13/2025,11,4,LZ_AEN,LZEW,-9.97,N,2025-04-13 10:00:00
04/13/2025,11,4,LZ_AEN,LZ,-9.98,N,2025-04-13 10:00:00
04/13/2025,11,4,LZ_HOUSTON,LZEW,11.07,N,2025-04-13 10:00:00
04/13/2025,11,4,LZ_HOUSTON,LZ,11.07,N,2025-04-13 10:00:00
04/13/2025,11,4,LZ_NORTH,LZ,-4.06,N,2025-04-13 10:00:00
04/13/2025,11,4,LZ_NORTH,LZEW,-4.06,N,2025-04-13 10:00:00
04/18/2025,8,2,LZ_AEN,LZEW,18.74,N,2025-04-18 07:00:00
04/18/2025,8,2,LZ_AEN,LZ,18.74,N,2025-04-18 07:00:00
04/18/2025,8,2,LZ_HOUSTON,LZEW,18.0,N,2025-04-18 07:00:00
04/18/2025,8,2,LZ_HOUSTON,LZ,18.0,N,2025-04-18 07:00:00
04/18/2025,8,2,LZ_NORTH,LZ,16.13,N,2025-04-18 07:00:00
04/18/2025,8,2,LZ_NORTH,LZEW,16.13,N,2025-04-18 07:00:00
04/12/2025,19,4,LZ_AEN,LZEW,89.64,N,2025-04-12 18:00:00
04/12/2025,19,4,LZ_AEN,LZ,89.64,N,2025-04-12 18:00:00
04/12/2025,19,4,LZ_HOUSTON,LZ,38.67,N,2025-04-12 18:00:00
04/12/2025,19,4,LZ_HOUSTON,LZEW,38.66,N,2025-04-12 18:00:00
04/12/2025,19,4,LZ_NORTH,LZEW,23.75,N,2025-04-12 18:00:00
04/12/2025,19,4,LZ_NORTH,LZ,23.74,N,2025-04-12 18:00:00
04/12/2025,13,2,LZ_AEN,LZEW,-0.96,N,2025-04-12 12:00:00
04/12/2025,13,2,LZ_AEN,LZ,-0.97,N,2025-04-12 12:00:00
04/12/2025,13,2,LZ_HOUSTON,LZ,13.56,N,2025-04-12 12:00:00
04/12/2025,13,2,LZ_HOUSTON,LZEW,13.56,N,2025-04-12 12:00:00
04/12/2025,13,2,LZ_NORTH,LZ,-5.06,N,2025-04-12 12:00:00
04/12/2025,13,2,LZ_NORTH,LZEW,-5.06,N,2025-04-12 12:00:00
04/15/2025,21,1,LZ_AEN,LZEW,97.46,N,2025-04-15 20:00:00
04/15/2025,21,1,LZ_AEN,LZ,97.47,N,2025-04-15 20:00:00
04/15/2025,21,1,LZ_HOUSTON,LZEW,96.69,N,2025-04-15 20:00:00
04/15/2025,21,1,LZ_HOUSTON,LZ,96.68,N,2025-04-15 20:00:00
04/15/2025,21,1,LZ_NORTH,LZEW,97.15,N,2025-04-15 20:00:00
04/15/2025,21,1,LZ_NORTH,LZ,97.14,N,2025-04-15 20:00:00
04/13/2025,22,4,LZ_AEN,LZEW,23.09,N,2025-04-13 21:00:00
04/13/2025,22,4,LZ_AEN,LZ,23.08,N,2025-04-13 21:00:00
04/13/2025,22,4,LZ_HOUSTON,LZEW,23.01,N,2025-04-13 21:00:00
04/13/2025,22,4,LZ_HOUSTON,LZ,23.0,N,2025-04-13 21:00:00
04/13/2025,22,4,LZ_NORTH,LZ,27.06,N,2025-04-13 21:00:00
04/13/2025,22,4,LZ_NORTH,LZEW,27.07,N,2025-04-13 21:00:00
04/12/2025,4,2,LZ_AEN,LZEW,16.01,N,2025-04-12 03:00:00
04/12/2025,4,2,LZ_AEN,LZ,16.01,N,2025-04-12 03:00:00
04/12/2025,4,2,LZ_HOUSTON,LZEW,17.25,N,2025-04-12 03:00:00
04/12/2025,4,2,LZ_HOUSTON,LZ,17.25,N,2025-04-12 03:00:00
04/12/2025,4,2,LZ_NORTH,LZ,16.8,N,2025-04-12 03:00:00
04/12/2025,4,2,LZ_NORTH,LZEW,16.8,N,2025-04-12 03:00:00
04/18/2025,2,4,LZ_AEN,LZEW,16.07,N,2025-04-18 01:00:00
04/18/2025,2,4,LZ_AEN,LZ,16.07,N,2025-04-18 01:00:00
04/18/2025,2,4,LZ_HOUSTON,LZEW,18.47,N,2025-04-18 01:00:00
04/18/2025,2,4,LZ_HOUSTON,LZ,18.47,N,2025-04-18 01:00:00
04/18/2025,2,4,LZ_NORTH,LZEW,16.8,N,2025-04-18 01:00:00
04/18/2025,2,4,LZ_NORTH,LZ,16.8,N,2025-04-18 01:00:00
04/18/2025,13,4,LZ_AEN,LZEW,13.89,N,2025-04-18 12:00:00
04/18/2025,13,4,LZ_AEN,LZ,13.89,N,2025-04-18 12:00:00
04/18/2025,13,4,LZ_HOUSTON,LZEW,17.87,N,2025-04-18 12:00:00
04/18/2025,13,4,LZ_HOUSTON,LZ,17.87,N,2025-04-18 12:00:00
04/18/2025,13,4,LZ_NORTH,LZEW,18.06,N,2025-04-18 12:00:00
04/18/2025,13,4,LZ_NORTH,LZ,18.07,N,2025-04-18 12:00:00
04/13/2025,6,2,LZ_AEN,LZEW,13.09,N,2025-04-13 05:00:00
04/13/2025,6,2,LZ_AEN,LZ,13.09,N,2025-04-13 05:00:00
04/13/2025,6,2,LZ_HOUSTON,LZEW,14.67,N,2025-04-13 05:00:00
04/13/2025,6,2,LZ_HOUSTON,LZ,14.67,N,2025-04-13 05:00:00
04/13/2025,6,2,LZ_NORTH,LZEW,14.93,N,2025-04-13 05:00:00
04/13/2025,6,2,LZ_NORTH,LZ,14.93,N,2025-04-13 05:00:00
04/16/2025,24,3,LZ_AEN,LZEW,19.3,N,2025-04-16 23:00:00
04/16/2025,24,3,LZ_AEN,LZ,19.3,N,2025-04-16 23:00:00
04/16/2025,24,3,LZ_HOUSTON,LZ,21.16,N,2025-04-16 23:00:00
04/16/2025,24,3,LZ_HOUSTON,LZEW,21.16,N,2025-04-16 23:00:00
04/16/2025,24,3,LZ_NORTH,LZ,25.54,N,2025-04-16 23:00:00
04/16/2025,24,3,LZ_NORTH,LZEW,25.54,N,2025-04-16 23:00:00
04/17/2025,10,3,LZ_AEN,LZEW,15.95,N,2025-04-17 09:00:00
04/17/2025,10,3,LZ_AEN,LZ,15.95,N,2025-04-17 09:00:00
04/17/2025,10,3,LZ_HOUSTON,LZ,17.9,N,2025-04-17 09:00:00
04/17/2025,10,3,LZ_HOUSTON,LZEW,17.9,N,2025-04-17 09:00:00
04/17/2025,10,3,LZ_NORTH,LZ,18.84,N,2025-04-17 09:00:00
04/17/2025,10,3,LZ_NORTH,LZEW,18.84,N,2025-04-17 09:00:00
04/11/2025,23,1,LZ_AEN,LZEW,22.9,N,2025-04-11 22:00:00
04/11/2025,23,1,LZ_AEN,LZ,22.9,N,2025-04-11 22:00:00
04/11/2025,23,1,LZ_HOUSTON,LZEW,22.63,N,2025-04-11 22:00:00
04/11/2025,23,1,LZ_HOUSTON,LZ,22.63,N,2025-04-11 22:00:00
04/11/2025,23,1,LZ_NORTH,LZ,22.08,N,2025-04-11 22:00:00
04/11/2025,23,1,LZ_NORTH,LZEW,22.08,N,2025-04-11 22:00:00
04/16/2025,2,3,LZ_AEN,LZ,22.67,N,2025-04-16 01:00:00
04/16/2025,2,3,LZ_AEN,LZEW,22.67,N,2025-04-16 01:00:00
04/16/2025,2,3,LZ_HOUSTON,LZEW,20.94,N,2025-04-16 01:00:00
04/16/2025,2,3,LZ_HOUSTON,LZ,20.93,N,2025-04-16 01:00:00
04/16/2025,2,3,LZ_NORTH,LZ,17.62,N,2025-04-16 01:00:00
04/16/2025,2,3,LZ_NORTH,LZEW,17.62,N,2025-04-16 01:00:00
04/14/2025,16,1,LZ_AEN,LZEW,31.47,N,2025-04-14 15:00:00
04/14/2025,16,1,LZ_AEN,LZ,31.46,N,2025-04-14 15:00:00
04/14/2025,16,1,LZ_HOUSTON,LZ,32.32,N,2025-04-14 15:00:00
04/14/2025,16,1,LZ_HOUSTON,LZEW,32.33,N,2025-04-14 15:00:00
04/14/2025,16,1,LZ_NORTH,LZ,35.15,N,2025-04-14 15:00:00
04/14/2025,16,1,LZ_NORTH,LZEW,35.15,N,2025-04-14 15:00:00
04/12/2025,6,4,LZ_AEN,LZ,14.5,N,2025-04-12 05:00:00
04/12/2025,6,4,LZ_AEN,LZEW,14.5,N,2025-04-12 05:00:00
04/12/2025,6,4,LZ_HOUSTON,LZEW,15.0,N,2025-04-12 05:00:00
04/12/2025,6,4,LZ_HOUSTON,LZ,15.0,N,2025-04-12 05:00:00
04/12/2025,6,4,LZ_NORTH,LZ,13.73,N,2025-04-12 05:00:00
04/12/2025,6,4,LZ_NORTH,LZEW,13.74,N,2025-04-12 05:00:00
04/18/2025,10,2,LZ_AEN,LZEW,9.74,N,2025-04-18 09:00:00
04/18/2025,10,2,LZ_AEN,LZ,9.74,N,2025-04-18 09:00:00
04/18/2025,10,2,LZ_HOUSTON,LZ,9.27,N,2025-04-18 09:00:00
04/18/2025,10,2,LZ_HOUSTON,LZEW,9.26,N,2025-04-18 09:00:00
04/18/2025,10,2,LZ_NORTH,LZ,10.1,N,2025-04-18 09:00:00
04/18/2025,10,2,LZ_NORTH,LZEW,10.1,N,2025-04-18 09:00:00
04/12/2025,17,4,LZ_AEN,LZEW,17.36,N,2025-04-12 16:00:00
04/12/2025,17,4,LZ_AEN,LZ,17.36,N,2025-04-12 16:00:00
04/12/2025,17,4,LZ_HOUSTON,LZEW,17.13,N,2025-04-12 16:00:00
04/12/2025,17,4,LZ_HOUSTON,LZ,17.13,N,2025-04-12 16:00:00
04/12/2025,17,4,LZ_NORTH,LZ,-1.14,N,2025-04-12 16:00:00
04/12/2025,17,4,LZ_NORTH,LZEW,-1.14,N,2025-04-12 16:00:00
04/14/2025,5,1,LZ_AEN,LZEW,16.0,N,2025-04-14 04:00:00
04/14/2025,5,1,LZ_AEN,LZ,16.0,N,2025-04-14 04:00:00
04/14/2025,5,1,LZ_HOUSTON,LZEW,16.88,N,2025-04-14 04:00:00
04/14/2025,5,1,LZ_HOUSTON,LZ,16.88,N,2025-04-14 04:00:00
04/14/2025,5,1,LZ_NORTH,LZEW,15.84,N,2025-04-14 04:00:00
04/14/2025,5,1,LZ_NORTH,LZ,15.84,N,2025-04-14 04:00:00
04/16/2025,11,3,LZ_AEN,LZEW,3.78,N,2025-04-16 10:00:00
04/16/2025,11,3,LZ_AEN,LZ,3.78,N,2025-04-16 10:00:00
04/16/2025,11,3,LZ_HOUSTON,LZ,17.3,N,2025-04-16 10:00:00
04/16/2025,11,3,LZ_HOUSTON,LZEW,17.3,N,2025-04-16 10:00:00
04/16/2025,11,3,LZ_NORTH,LZ,8.58,N,2025-04-16 10:00:00
04/16/2025,11,3,LZ_NORTH,LZEW,8.58,N,2025-04-16 10:00:00
04/17/2025,19,3,LZ_AEN,LZEW,37.97,N,2025-04-17 18:00:00
04/17/2025,19,3,LZ_AEN,LZ,37.98,N,2025-04-17 18:00:00
04/17/2025,19,3,LZ_HOUSTON,LZ,32.33,N,2025-04-17 18:00:00
04/17/2025,19,3,LZ_HOUSTON,LZEW,32.32,N,2025-04-17 18:00:00
04/17/2025,19,3,LZ_NORTH,LZ,41.44,N,2025-04-17 18:00:00
04/17/2025,19,3,LZ_NORTH,LZEW,41.44,N,2025-04-17 18:00:00
04/18/2025,4,3,LZ_AEN,LZ,13.52,N,2025-04-18 03:00:00
04/18/2025,4,3,LZ_AEN,LZEW,13.52,N,2025-04-18 03:00:00
04/18/2025,4,3,LZ_HOUSTON,LZEW,16.09,N,2025-04-18 03:00:00
04/18/2025,4,3,LZ_HOUSTON,LZ,16.09,N,2025-04-18 03:00:00
04/18/2025,4,3,LZ_NORTH,LZEW,15.59,N,2025-04-18 03:00:00
04/18/2025,4,3,LZ_NORTH,LZ,15.59,N,2025-04-18 03:00:00
04/17/2025,24,3,LZ_AEN,LZEW,16.64,N,2025-04-17 23:00:00
04/17/2025,24,3,LZ_AEN,LZ,16.64,N,2025-04-17 23:00:00
04/17/2025,24,3,LZ_HOUSTON,LZEW,19.96,N,2025-04-17 23:00:00
04/17/2025,24,3,LZ_HOUSTON,LZ,19.96,N,2025-04-17 23:00:00
04/17/2025,24,3,LZ_NORTH,LZ,22.04,N,2025-04-17 23:00:00
04/17/2025,24,3,LZ_NORTH,LZEW,22.04,N,2025-04-17 23:00:00
04/12/2025,6,2,LZ_AEN,LZEW,15.2,N,2025-04-12 05:00:00
04/12/2025,6,2,LZ_AEN,LZ,15.2,N,2025-04-12 05:00:00
04/12/2025,6,2,LZ_HOUSTON,LZEW,16.56,N,2025-04-12 05:00:00
04/12/2025,6,2,LZ_HOUSTON,LZ,16.56,N,2025-04-12 05:00:00
04/12/2025,6,2,LZ_NORTH,LZ,16.04,N,2025-04-12 05:00:00
04/12/2025,6,2,LZ_NORTH,LZEW,16.04,N,2025-04-12 05:00:00
04/12/2025,15,2,LZ_AEN,LZEW,11.6,N,2025-04-12 14:00:00
04/12/2025,15,2,LZ_AEN,LZ,11.6,N,2025-04-12 14:00:00
04/12/2025,15,2,LZ_HOUSTON,LZEW,26.19,N,2025-04-12 14:00:00
04/12/2025,15,2,LZ_HOUSTON,LZ,26.17,N,2025-04-12 14:00:00
04/12/2025,15,2,LZ_NORTH,LZ,0.9,N,2025-04-12 14:00:00
04/12/2025,15,2,LZ_NORTH,LZEW,0.92,N,2025-04-12 14:00:00
04/16/2025,19,3,LZ_AEN,LZEW,57.79,N,2025-04-16 18:00:00
04/16/2025,19,3,LZ_AEN,LZ,57.81,N,2025-04-16 18:00:00
04/16/2025,19,3,LZ_HOUSTON,LZEW,37.84,N,2025-04-16 18:00:00
04/16/2025,19,3,LZ_HOUSTON,LZ,37.86,N,2025-04-16 18:00:00
04/16/2025,19,3,LZ_NORTH,LZ,39.61,N,2025-04-16 18:00:00
04/16/2025,19,3,LZ_NORTH,LZEW,39.62,N,2025-04-16 18:00:00
04/17/2025,11,3,LZ_AEN,LZEW,11.7,N,2025-04-17 10:00:00
04/17/2025,11,3,LZ_AEN,LZ,11.7,N,2025-04-17 10:00:00
04/17/2025,11,3,LZ_HOUSTON,LZ,18.11,N,2025-04-17 10:00:00
04/17/2025,11,3,LZ_HOUSTON,LZEW,18.11,N,2025-04-17 10:00:00
04/17/2025,11,3,LZ_NORTH,LZEW,17.17,N,2025-04-17 10:00:00
04/17/2025,11,3,LZ_NORTH,LZ,17.17,N,2025-04-17 10:00:00
04/18/2025,2,2,LZ_AEN,LZEW,17.84,N,2025-04-18 01:00:00
04/18/2025,2,2,LZ_AEN,LZ,17.84,N,2025-04-18 01:00:00
04/18/2025,2,2,LZ_HOUSTON,LZ,19.87,N,2025-04-18 01:00:00
04/18/2025,2,2,LZ_HOUSTON,LZEW,19.87,N,2025-04-18 01:00:00
04/18/2025,2,2,LZ_NORTH,LZ,17.98,N,2025-04-18 01:00:00
04/18/2025,2,2,LZ_NORTH,LZEW,17.98,N,2025-04-18 01:00:00
04/15/2025,5,1,LZ_AEN,LZEW,19.67,N,2025-04-15 04:00:00
04/15/2025,5,1,LZ_AEN,LZ,19.67,N,2025-04-15 04:00:00
04/15/2025,5,1,LZ_HOUSTON,LZEW,20.0,N,2025-04-15 04:00:00
04/15/2025,5,1,LZ_HOUSTON,LZ,20.0,N,2025-04-15 04:00:00
04/15/2025,5,1,LZ_NORTH,LZ,20.36,N,2025-04-15 04:00:00
